,id,0
381,22860,0.0
382,22920,1500.0
383,22980,0.0
384,23040,60.0
385,23100,0.0
386,23160,0.0
387,23220,0.0
388,23280,0.0
389,23340,0.0
390,23400,1950.0
391,23460,0.0
392,23520,1980.0
393,23580,0.0
394,23640,0.0
395,23700,0.0
396,23760,0.0
397,23820,1890.0
398,23880,0.0
399,23940,0.0
400,24000,240.0
401,24060,0.0
402,24120,1620.0
403,24180,0.0
404,24240,0.0
405,24300,0.0
406,24360,1620.0
407,24420,0.0
408,24480,0.0
409,24540,0.0
410,24600,2520.0
411,24660,0.0
412,24720,1980.0
413,24780,0.0
414,24840,0.0
415,24900,2070.0
416,24960,1800.0
417,25020,1260.0
418,25080,0.0
419,25140,0.0
420,25200,0.0
421,25260,1740.0
422,25320,0.0
423,25380,1980.0
424,25440,0.0
425,25500,0.0
426,25560,0.0
427,25620,0.0
428,25680,0.0
429,25740,0.0
430,25800,0.0
431,25860,0.0
432,25920,0.0
433,25980,0.0
434,26040,0.0
435,26100,2460.0
436,26160,720.0
437,26220,0.0
438,26280,0.0
439,26340,0.0
440,26400,0.0
441,26460,0.0
442,26520,0.0
443,26580,0.0
444,26640,1920.0
445,26700,0.0
446,26760,0.0
447,26820,0.0
448,26880,3420.0
449,26940,0.0
450,27000,1920.0
451,27060,0.0
452,27120,2340.0
453,27180,3210.0
454,27240,2700.0
455,27300,3360.0
456,27360,0.0
457,27420,0.0
458,27480,0.0
459,27540,2610.0
460,27600,0.0
461,27660,0.0
462,27720,0.0
463,27780,3660.0
464,27840,0.0
465,27900,1440.0
466,27960,0.0
467,28020,0.0
468,28080,3330.0
469,28140,0.0
470,28200,0.0
471,28260,0.0
472,28320,0.0
473,28380,2730.0
474,28440,2730.0
475,28500,0.0
476,28560,0.0
477,28620,3120.0
478,28680,0.0
479,28740,0.0
480,28800,0.0
481,28860,2910.0
482,28920,0.0
483,28980,0.0
484,29040,0.0
485,29100,0.0
486,29160,0.0
487,29220,0.0
488,29280,0.0
489,29340,0.0
490,29400,0.0
491,29460,4710.0
492,29520,0.0
493,29580,0.0
494,29640,3300.0
495,29700,0.0
496,29760,0.0
497,29820,0.0
498,29880,0.0
499,29940,0.0
500,30000,2520.0
501,30060,3030.0
502,30120,0.0
503,30180,0.0
504,30240,0.0
505,30300,0.0
506,30360,1500.0
507,30420,0.0
508,30480,0.0
509,30540,0.0
510,30600,3360.0
511,30660,660.0
512,30720,1710.0
513,30780,3480.0
514,30840,0.0
515,30900,1140.0
516,30960,3360.0
517,31020,2370.0
518,31080,3150.0
519,31140,0.0
520,31200,0.0
521,31260,0.0
522,31320,60.0
523,31380,0.0
524,31440,0.0
525,31500,1770.0
526,31560,0.0
527,31620,0.0
528,31680,0.0
529,31740,0.0
530,31800,3330.0
531,31860,0.0
532,31920,0.0
533,31980,0.0
534,32040,0.0
535,32100,0.0
536,32160,0.0
537,32220,0.0
538,32280,0.0
539,32340,2100.0
540,32400,0.0
541,32460,2760.0
542,32520,0.0
543,32580,2670.0
544,32640,0.0
545,32700,0.0
546,32760,0.0
547,32820,1320.0
548,32880,0.0
549,32940,0.0
550,33000,0.0
551,33060,0.0
552,33120,3690.0
553,33180,3270.0
554,33240,0.0
555,33300,2610.0
556,33360,0.0
557,33420,0.0
558,33480,0.0
559,33540,0.0
560,33600,0.0
561,33660,0.0
562,33720,3150.0
563,33780,0.0
564,33840,1680.0
565,33900,0.0
566,33960,0.0
567,34020,0.0
568,34080,390.0
569,34140,0.0
570,34200,2430.0
571,34260,1530.0
572,34320,0.0
573,34380,2790.0
574,34440,0.0
575,34500,2550.0
576,34560,600.0
577,34620,0.0
578,34680,3450.0
579,34740,3090.0
580,34800,0.0
581,34860,0.0
582,34920,2790.0
583,34980,0.0
584,35040,3030.0
585,35100,0.0
586,35160,1410.0
587,35220,990.0
588,35280,0.0
589,35340,3000.0
590,35400,3000.0
591,35460,0.0
592,35520,2220.0
593,35580,2100.0
594,35640,1770.0
595,35700,2340.0
596,35760,2760.0
597,35820,0.0
598,35880,0.0
599,35940,0.0
600,36000,0.0
601,36060,0.0
602,36120,0.0
603,36180,0.0
604,36240,0.0
605,36300,0.0
606,36360,0.0
607,36420,3570.0
608,36480,0.0
609,36540,2730.0
610,36600,2580.0
611,36660,180.0
612,36720,3990.0
613,36780,3240.0
614,36840,0.0
615,36900,0.0
616,36960,840.0
617,37020,3150.0
618,37080,2940.0
619,37140,3090.0
620,37200,1470.0
621,37260,0.0
622,37320,0.0
623,37380,0.0
624,37440,3150.0
625,37500,0.0
626,37560,2550.0
627,37620,1650.0
628,37680,0.0
629,37740,0.0
630,37800,240.0
631,37860,0.0
632,37920,2430.0
633,37980,0.0
634,38040,0.0
635,38100,2280.0
636,38160,0.0
637,38220,0.0
638,38280,0.0
639,38340,1440.0
640,38400,0.0
641,38460,0.0
642,38520,0.0
643,38580,2700.0
644,38640,3330.0
645,38700,0.0
646,38760,3210.0
647,38820,2220.0
648,38880,3000.0
649,38940,0.0
650,39000,3510.0
651,39060,2850.0
652,39120,0.0
653,39180,0.0
654,39240,3210.0
655,39300,0.0
656,39360,0.0
657,39420,0.0
658,39480,0.0
659,39540,0.0
660,39600,3240.0
661,39660,2430.0
662,39720,0.0
663,39780,0.0
664,39840,1830.0
665,39900,0.0
666,39960,3000.0
667,40020,3210.0
668,40080,0.0
669,40140,2880.0
670,40200,0.0
671,40260,0.0
672,40320,0.0
673,40380,0.0
674,40440,3270.0
675,40500,2790.0
676,40560,0.0
677,40620,2850.0
678,40680,2430.0
679,40740,2880.0
680,40800,1200.0
681,40860,2760.0
682,40920,0.0
683,40980,2760.0
684,41040,2130.0
685,41100,2940.0
686,41160,0.0
687,41220,1410.0
688,41280,0.0
689,41340,1620.0
690,41400,3180.0
691,41460,1020.0
692,41520,2760.0
693,41580,0.0
694,41640,0.0
695,41700,0.0
696,41760,3330.0
697,41820,0.0
698,41880,3150.0
699,41940,0.0
700,42000,2700.0
701,42060,0.0
702,42120,2280.0
703,42180,0.0
704,42240,0.0
705,42300,0.0
706,42360,0.0
707,42420,0.0
708,42480,0.0
709,42540,0.0
710,42600,2250.0
711,42660,2730.0
712,42720,1680.0
713,42780,0.0
714,42840,0.0
715,42900,1080.0
716,42960,0.0
717,43020,0.0
718,43080,0.0
719,43140,0.0
720,43200,3120.0
721,43260,0.0
722,43320,0.0
723,43380,3360.0
724,43440,2460.0
725,43500,0.0
726,43560,0.0
727,43620,2790.0
728,43680,0.0
729,43740,0.0
730,43800,2880.0
731,43860,0.0
732,43920,0.0
733,43980,0.0
734,44040,3570.0
735,44100,0.0
736,44160,3000.0
737,44220,0.0
738,44280,0.0
739,44340,0.0
740,44400,0.0
741,44460,0.0
742,44520,2370.0
743,44580,3030.0
744,44640,3120.0
745,44700,0.0
746,44760,3570.0
747,44820,0.0
748,44880,0.0
749,44940,3780.0
750,45000,0.0
751,45060,3420.0
752,45120,2760.0
753,45180,0.0
754,45240,0.0
755,45300,0.0
756,45360,0.0
757,45420,0.0
758,45480,0.0
759,45540,0.0
760,45600,0.0
761,45660,0.0
762,45720,0.0
763,45780,1830.0
764,45840,0.0
765,45900,0.0
766,45960,180.0
767,46020,0.0
768,46080,0.0
769,46140,3720.0
770,46200,0.0
771,46260,0.0
772,46320,0.0
773,46380,0.0
774,46440,0.0
775,46500,2670.0
776,46560,0.0
777,46620,0.0
778,46680,0.0
779,46740,0.0
780,46800,2820.0
781,46860,0.0
782,46920,3300.0
783,46980,0.0
784,47040,0.0
785,47100,2700.0
786,47160,0.0
787,47220,2010.0
788,47280,0.0
789,47340,2970.0
790,47400,0.0
791,47460,0.0
792,47520,0.0
793,47580,0.0
794,47640,0.0
795,47700,0.0
796,47760,0.0
797,47820,0.0
798,47880,0.0
799,47940,0.0
800,48000,0.0
801,48060,0.0
802,48120,0.0
803,48180,0.0
804,48240,2820.0
805,48300,0.0
806,48360,0.0
807,48420,0.0
808,48480,0.0
809,48540,2100.0
810,48600,0.0
811,48660,0.0
812,48720,0.0
813,48780,0.0
814,48840,0.0
815,48900,0.0
816,48960,4410.0
817,49020,0.0
818,49080,3030.0
819,49140,0.0
820,49200,0.0
821,49260,0.0
822,49320,3630.0
823,49380,0.0
824,49440,0.0
825,49500,0.0
826,49560,0.0
827,49620,0.0
828,49680,0.0
829,49740,1020.0
830,49800,0.0
831,49860,3540.0
832,49920,0.0
833,49980,0.0
834,50040,2460.0
835,50100,2640.0
836,50160,0.0
837,50220,2910.0
838,50280,0.0
839,50340,2880.0
840,50400,3180.0
841,50460,3120.0
842,50520,3240.0
843,50580,2730.0
844,50640,0.0
845,50700,1950.0
846,50760,0.0
847,50820,840.0
848,50880,0.0
849,50940,0.0
850,51000,1800.0
851,51060,0.0
852,51120,2970.0
853,51180,2880.0
854,51240,3060.0
855,51300,2280.0
856,51360,3300.0
857,51420,0.0
858,51480,0.0
859,51540,3420.0
860,51600,3180.0
861,51660,0.0
862,51720,0.0
863,51780,2820.0
864,51840,2850.0
865,51900,0.0
866,51960,0.0
867,52020,0.0
868,52080,0.0
869,52140,2880.0
870,52200,0.0
871,52260,0.0
872,52320,2850.0
873,52380,3060.0
874,52440,0.0
875,52500,3630.0
876,52560,2610.0
877,52620,2400.0
878,52680,2250.0
879,52740,2640.0
880,52800,3330.0
881,52860,0.0
882,52920,0.0
883,52980,3000.0
884,53040,0.0
885,53100,3030.0
886,53160,0.0
887,53220,1800.0
888,53280,0.0
889,53340,3060.0
890,53400,0.0
891,53460,0.0
892,53520,0.0
893,53580,0.0
894,53640,0.0
895,53700,3630.0
896,53760,0.0
897,53820,2190.0
898,53880,0.0
899,53940,0.0
900,54000,0.0
901,54060,2700.0
902,54120,0.0
903,54180,0.0
904,54240,3180.0
905,54300,0.0
906,54360,3390.0
907,54420,0.0
908,54480,0.0
909,54540,0.0
910,54600,0.0
911,54660,0.0
912,54720,2940.0
913,54780,0.0
914,54840,2670.0
915,54900,0.0
916,54960,3330.0
917,55020,0.0
918,55080,0.0
919,55140,3210.0
920,55200,0.0
921,55260,3990.0
922,55320,0.0
923,55380,0.0
924,55440,2940.0
925,55500,0.0
926,55560,3180.0
927,55620,0.0
928,55680,0.0
929,55740,2250.0
930,55800,0.0
931,55860,2730.0
932,55920,0.0
933,55980,1440.0
934,56040,2430.0
935,56100,2730.0
936,56160,0.0
937,56220,3510.0
938,56280,3420.0
939,56340,1440.0
940,56400,2760.0
941,56460,0.0
942,56520,3120.0
943,56580,0.0
944,56640,1500.0
945,56700,3660.0
946,56760,0.0
947,56820,3000.0
948,56880,0.0
949,56940,0.0
950,57000,1950.0
951,57060,0.0
952,57120,2700.0
953,57180,0.0
954,57240,0.0
955,57300,1740.0
956,57360,0.0
957,57420,2970.0
958,57480,3060.0
959,57540,0.0
960,57600,3090.0
961,57660,0.0
962,57720,0.0
963,57780,2700.0
964,57840,0.0
965,57900,0.0
966,57960,0.0
967,58020,0.0
968,58080,2010.0
969,58140,0.0
970,58200,0.0
971,58260,0.0
972,58320,0.0
973,58380,0.0
974,58440,0.0
975,58500,1770.0
976,58560,0.0
977,58620,2700.0
978,58680,0.0
979,58740,3090.0
980,58800,0.0
981,58860,0.0
982,58920,0.0
983,58980,0.0
984,59040,0.0
985,59100,2610.0
986,59160,0.0
987,59220,0.0
988,59280,0.0
989,59340,0.0
990,59400,3000.0
991,59460,0.0
992,59520,0.0
993,59580,2520.0
994,59640,0.0
995,59700,0.0
996,59760,0.0
997,59820,0.0
998,59880,0.0
999,59940,3120.0
1000,60000,0.0
1001,60060,0.0
1002,60120,0.0
1003,60180,0.0
1004,60240,3960.0
1005,60300,0.0
1006,60360,0.0
1007,60420,0.0
1008,60480,3360.0
1009,60540,0.0
1010,60600,0.0
1011,60660,1560.0
1012,60720,0.0
1013,60780,2040.0
1014,60840,0.0
1015,60900,0.0
1016,60960,2700.0
1017,61020,0.0
1018,61080,2820.0
1019,61140,0.0
1020,61200,0.0
1021,61260,0.0
1022,61320,0.0
1023,61380,0.0
1024,61440,3240.0
1025,61500,2340.0
1026,61560,3000.0
1027,61620,3030.0
1028,61680,2460.0
1029,61740,2760.0
1030,61800,0.0
1031,61860,3150.0
1032,61920,2580.0
1033,61980,2100.0
1034,62040,2070.0
1035,62100,600.0
1036,62160,0.0
1037,62220,2280.0
1038,62280,2640.0
1039,62340,0.0
1040,62400,3060.0
1041,62460,0.0
1042,62520,3030.0
1043,62580,0.0
1044,62640,0.0
1045,62700,2910.0
1046,62760,3330.0
1047,62820,0.0
1048,62880,1560.0
1049,62940,2940.0
1050,63000,2400.0
1051,63060,3120.0
1052,63120,0.0
1053,63180,0.0
1054,63240,3120.0
1055,63300,0.0
1056,63360,2880.0
1057,63420,2160.0
1058,63480,2340.0
1059,63540,0.0
1060,63600,0.0
1061,63660,3090.0
1062,63720,2790.0
1063,63780,0.0
1064,63840,3000.0
1065,63900,0.0
1066,63960,3900.0
1067,64020,2730.0
1068,64080,0.0
1069,64140,1320.0
1070,64200,3060.0
1071,64260,2400.0
1072,64320,0.0
1073,64380,0.0
1074,64440,0.0
1075,64500,0.0
1076,64560,0.0
1077,64620,0.0
1078,64680,0.0
1079,64740,0.0
1080,64800,3150.0
1081,64860,0.0
1082,64920,2910.0
1083,64980,0.0
1084,65040,0.0
1085,65100,0.0
1086,65160,3390.0
1087,65220,360.0
1088,65280,0.0
1089,65340,3000.0
1090,65400,2370.0
1091,65460,0.0
1092,65520,0.0
1093,65580,0.0
1094,65640,0.0
1095,65700,0.0
1096,65760,0.0
1097,65820,0.0
1098,65880,0.0
1099,65940,0.0
1100,66000,3600.0
1101,66060,2670.0
1102,66120,2790.0
1103,66180,0.0
1104,66240,0.0
1105,66300,2130.0
1106,66360,0.0
1107,66420,0.0
1108,66480,0.0
1109,66540,3120.0
1110,66600,2310.0
1111,66660,2400.0
1112,66720,0.0
1113,66780,2580.0
1114,66840,1410.0
1115,66900,3000.0
1116,66960,2580.0
1117,67020,2940.0
1118,67080,2130.0
1119,67140,3090.0
1120,67200,3450.0
1121,67260,2370.0
1122,67320,3630.0
1123,67380,3090.0
1124,67440,2610.0
1125,67500,2760.0
1126,67560,3510.0
1127,67620,2790.0
1128,67680,2670.0
1129,67740,0.0
1130,67800,2850.0
1131,67860,2580.0
1132,67920,0.0
1133,67980,3330.0
1134,68040,0.0
1135,68100,0.0
1136,68160,0.0
1137,68220,3090.0
1138,68280,3090.0
1139,68340,0.0
1140,68400,2490.0
1141,68460,3510.0
1142,68520,0.0
1143,68580,0.0
1144,68640,1500.0
1145,68700,1800.0
1146,68760,2880.0
1147,68820,0.0
1148,68880,0.0
1149,68940,2790.0
1150,69000,960.0
1151,69060,0.0
1152,69120,0.0
1153,69180,0.0
1154,69240,0.0
1155,69300,0.0
1156,69360,0.0
1157,69420,0.0
1158,69480,0.0
1159,69540,0.0
1160,69600,0.0
1161,69660,0.0
1162,69720,0.0
1163,69780,0.0
1164,69840,0.0
1165,69900,0.0
1166,69960,0.0
1167,70020,0.0
1168,70080,2910.0
1169,70140,0.0
1170,70200,0.0
1171,70260,0.0
1172,70320,0.0
1173,70380,3060.0
1174,70440,0.0
1175,70500,2520.0
1176,70560,1290.0
1177,70620,0.0
1178,70680,3600.0
1179,70740,0.0
1180,70800,2640.0
1181,70860,0.0
1182,70920,2490.0
1183,70980,2880.0
1184,71040,3630.0
1185,71100,0.0
1186,71160,0.0
1187,71220,0.0
1188,71280,0.0
1189,71340,2220.0
1190,71400,1050.0
1191,71460,4020.0
1192,71520,2220.0
1193,71580,2550.0
1194,71640,0.0
1195,71700,2910.0
1196,71760,2760.0
1197,71820,1800.0
1198,71880,2790.0
1199,71940,2430.0
1200,72000,2460.0
1201,72060,3540.0
1202,72120,2130.0
1203,72180,2340.0
1204,72240,2760.0
1205,72300,1800.0
1206,72360,0.0
1207,72420,3300.0
1208,72480,0.0
1209,72540,3540.0
1210,72600,1380.0
1211,72660,0.0
1212,72720,3000.0
1213,72780,0.0
1214,72840,3060.0
1215,72900,0.0
1216,72960,0.0
1217,73020,0.0
1218,73080,0.0
1219,73140,2100.0
1220,73200,0.0
1221,73260,2790.0
1222,73320,3630.0
1223,73380,2640.0
1224,73440,3660.0
1225,73500,0.0
1226,73560,1320.0
1227,73620,0.0
1228,73680,0.0
1229,73740,3030.0
1230,73800,2310.0
1231,73860,2970.0
1232,73920,2250.0
1233,73980,0.0
1234,74040,60.0
1235,74100,2340.0
1236,74160,0.0
1237,74220,2040.0
1238,74280,1920.0
1239,74340,2820.0
1240,74400,0.0
1241,74460,2820.0
1242,74520,3660.0
1243,74580,0.0
1244,74640,2010.0
1245,74700,3000.0
1246,74760,3150.0
1247,74820,2730.0
1248,74880,3030.0
1249,74940,0.0
1250,75000,2940.0
1251,75060,2520.0
1252,75120,1260.0
1253,75180,4110.0
1254,75240,2520.0
1255,75300,0.0
1256,75360,3000.0
1257,75420,3150.0
1258,75480,2160.0
1259,75540,0.0
1260,75600,0.0
1261,75660,3030.0
1262,75720,3390.0
1263,75780,0.0
1264,75840,180.0
1265,75900,2550.0
1266,75960,3120.0
1267,76020,2100.0
1268,76080,2730.0
1269,76140,3330.0
1270,76200,0.0
1271,76260,1020.0
1272,76320,0.0
1273,76380,2490.0
1274,76440,3330.0
1275,76500,0.0
1276,76560,0.0
1277,76620,2910.0
1278,76680,3180.0
1279,76740,3000.0
1280,76800,0.0
1281,76860,2700.0
1282,76920,0.0
1283,76980,2040.0
1284,77040,3240.0
1285,77100,0.0
1286,77160,0.0
1287,77220,3000.0
1288,77280,3420.0
1289,77340,0.0
1290,77400,0.0
1291,77460,0.0
1292,77520,2730.0
1293,77580,0.0
1294,77640,3300.0
1295,77700,3090.0
1296,77760,2040.0
1297,77820,0.0
1298,77880,1140.0
1299,77940,240.0
1300,78000,0.0
1301,78060,2100.0
1302,78120,2670.0
1303,78180,0.0
1304,78240,3000.0
1305,78300,2340.0
1306,78360,2790.0
1307,78420,0.0
1308,78480,3300.0
1309,78540,0.0
1310,78600,0.0
1311,78660,0.0
1312,78720,1740.0
1313,78780,0.0
1314,78840,0.0
1315,78900,2730.0
1316,78960,2190.0
1317,79020,2160.0
1318,79080,0.0
1319,79140,1500.0
1320,79200,3090.0
1321,79260,0.0
1322,79320,0.0
1323,79380,2940.0
1324,79440,0.0
1325,79500,3420.0
1326,79560,2610.0
1327,79620,0.0
1328,79680,4140.0
1329,79740,1980.0
1330,79800,3180.0
1331,79860,0.0
1332,79920,0.0
1333,79980,0.0
1334,80040,0.0
1335,80100,3540.0
1336,80160,2100.0
1337,80220,2640.0
1338,80280,0.0
1339,80340,0.0
1340,80400,0.0
1341,80460,1080.0
1342,80520,3030.0
1343,80580,0.0
1344,80640,2400.0
1345,80700,2100.0
1346,80760,2760.0
1347,80820,2370.0
1348,80880,2520.0
1349,80940,3330.0
1350,81000,0.0
1351,81060,2100.0
1352,81120,0.0
1353,81180,2160.0
1354,81240,2430.0
1355,81300,0.0
1356,81360,0.0
1357,81420,3060.0
1358,81480,2520.0
1359,81540,1710.0
1360,81600,0.0
1361,81660,2940.0
1362,81720,2760.0
1363,81780,0.0
1364,81840,2040.0
1365,81900,0.0
1366,81960,2370.0
1367,82020,0.0
1368,82080,2160.0
1369,82140,810.0
1370,82200,2700.0
1371,82260,0.0
1372,82320,0.0
1373,82380,1530.0
1374,82440,2340.0
1375,82500,2580.0
1376,82560,240.0
1377,82620,3240.0
1378,82680,2850.0
1379,82740,2730.0
1380,82800,3450.0
1381,82860,2100.0
1382,82920,3810.0
1383,82980,0.0
1384,83040,2760.0
1385,83100,2940.0
1386,83160,1860.0
1387,83220,2040.0
1388,83280,3360.0
1389,83340,2430.0
1390,83400,2520.0
1391,83460,2970.0
1392,83520,3060.0
1393,83580,2580.0
1394,83640,3090.0
1395,83700,3390.0
1396,83760,0.0
1397,83820,2460.0
1398,83880,2130.0
1399,83940,3720.0
1400,84000,1020.0
1401,84060,0.0
1402,84120,2820.0
1403,84180,3870.0
1404,84240,2850.0
1405,84300,2970.0
1406,84360,2520.0
1407,84420,3390.0
1408,84480,2160.0
1409,84540,0.0
1410,84600,2130.0
1411,84660,0.0
1412,84720,3060.0
1413,84780,930.0
1414,84840,1470.0
1415,84900,4050.0
1416,84960,0.0
1417,85020,0.0
1418,85080,2100.0
1419,85140,3030.0
1420,85200,3090.0
1421,85260,0.0
1422,85320,0.0
1423,85380,0.0
1424,85440,0.0
1425,85500,0.0
1426,85560,3480.0
1427,85620,2730.0
1428,85680,2790.0
1429,85740,2490.0
1430,85800,2670.0
1431,85860,3750.0
1432,85920,2700.0
1433,85980,2670.0
1434,86040,2070.0
1435,86100,1860.0
1436,86160,2610.0
1437,86220,3840.0
1438,86280,2400.0
1439,86340,0.0
1440,86400,0.0
1441,86460,0.0
